timestamp,tweets_count,usernames_count,likes_sum,replies_sum,retweets_sum,compound_score_sum,positive_score_sum,negative_score_sum,neutral_score_sum,likes_mean,replies_mean,retweets_mean,compound_score_mean,positive_score_mean,negative_score_mean,neutral_score_mean
1615572000,106,106,312,28,27,21.1036,13.37,5.576,87.056,2.943396226415094,0.2641509433962264,0.25471698113207547,0.19909056603773584,0.1261320754716981,0.05260377358490566,0.8212830188679245
1615575600,209,209,454,54,78,33.9762,27.292,9.091,176.619,2.131455399061033,0.2535211267605634,0.36619718309859156,0.159512676056338,0.12813145539906104,0.04268075117370892,0.8291971830985916
1615579200,154,154,454,68,53,23.3129,18.402,7.353,131.24699999999999,2.8917197452229297,0.43312101910828027,0.3375796178343949,0.14848980891719746,0.11721019108280255,0.0468343949044586,0.8359681528662419
1615582800,111,111,488,91,133,15.1374,12.672,6.577,91.749,4.396396396396397,0.8198198198198198,1.1981981981981982,0.13637297297297296,0.11416216216216217,0.05925225225225225,0.8265675675675676
1615586400,103,103,295,49,50,19.2607,13.818,5.251,83.92999999999999,2.8640776699029127,0.47572815533980584,0.4854368932038835,0.18699708737864076,0.13415533980582525,0.050980582524271845,0.8148543689320388
1615590000,112,112,321,43,29,16.6768,13.269,5.017,93.711,2.8660714285714284,0.38392857142857145,0.25892857142857145,0.1489,0.11847321428571429,0.04479464285714286,0.8367053571428571
1615593600,104,104,251,31,7,12.2201,10.602,4.325,89.073,2.4134615384615383,0.2980769230769231,0.0673076923076923,0.11750096153846154,0.1019423076923077,0.041586538461538466,0.8564711538461538
1615597200,109,109,391,50,19,22.8893,12.842,5.798,90.359,3.5871559633027523,0.45871559633027525,0.1743119266055046,0.20999357798165136,0.1178165137614679,0.053192660550458716,0.8289816513761468
1615600800,119,119,203,63,27,31.4768,14.693,2.373,101.933,1.7058823529411764,0.5294117647058824,0.226890756302521,0.2645109243697479,0.12347058823529411,0.019941176470588236,0.8565798319327732
1615604400,108,108,308,43,25,25.1181,10.912,5.582,91.507,2.8518518518518516,0.39814814814814814,0.23148148148148148,0.23257499999999998,0.10103703703703705,0.05168518518518518,0.8472870370370371
1615608000,72,72,205,45,21,11.2241,7.576,3.515,60.911,2.8472222222222223,0.625,0.2916666666666667,0.15589027777777778,0.10522222222222222,0.04881944444444444,0.8459861111111111
1615611600,94,94,105,27,22,26.606099999999998,13.412,2.569,79.02,1.105263157894737,0.28421052631578947,0.23157894736842105,0.28006421052631575,0.14117894736842107,0.027042105263157895,0.8317894736842105
1615615200,71,71,306,71,202,11.1295,6.291,2.586,62.125,4.309859154929577,1.0,2.8450704225352115,0.15675352112676055,0.08860563380281691,0.036422535211267607,0.875
1615618800,96,96,251,28,69,13.7496,9.106,2.791,86.103,2.561224489795918,0.2857142857142857,0.7040816326530612,0.14030204081632652,0.09291836734693877,0.028479591836734694,0.8786020408163264
1615622400,111,111,357,20,15,19.3594,9.911,3.307,97.781,3.2162162162162162,0.18018018018018017,0.13513513513513514,0.17440900900900902,0.08928828828828829,0.02979279279279279,0.8809099099099099
1615626000,67,67,425,56,95,8.9742,5.803,2.7279999999999998,59.469,6.25,0.8235294117647058,1.3970588235294117,0.1319735294117647,0.08533823529411765,0.04011764705882353,0.8745441176470589
1615629600,101,101,256,32,26,33.3945,14.96,2.532,85.507,2.4854368932038833,0.3106796116504854,0.2524271844660194,0.32421844660194177,0.14524271844660194,0.02458252427184466,0.8301650485436893
1615633200,93,93,166,26,29,33.466499999999996,12.279,2.384,78.34,1.7849462365591398,0.27956989247311825,0.3118279569892473,0.3598548387096774,0.13203225806451613,0.025634408602150535,0.8423655913978495
1615636800,114,114,358,42,56,31.1145,18.012,3.931,92.056,3.1403508771929824,0.3684210526315789,0.49122807017543857,0.2729342105263158,0.158,0.03448245614035088,0.8075087719298245
1615640400,142,142,163,51,30,54.3146,18.156,3.469,120.375,1.147887323943662,0.3591549295774648,0.2112676056338028,0.38249718309859154,0.12785915492957745,0.024429577464788733,0.8477112676056338
1615644000,103,103,181,27,20,29.2756,14.84,3.6149999999999998,84.547,1.7572815533980584,0.2621359223300971,0.1941747572815534,0.28422912621359225,0.14407766990291263,0.03509708737864078,0.8208446601941747
1615647600,117,117,128,35,23,28.9729,15.415,3.8529999999999998,97.731,1.0940170940170941,0.29914529914529914,0.19658119658119658,0.2476316239316239,0.13175213675213673,0.03293162393162393,0.8353076923076923
1615651200,121,121,172,39,15,24.8965,14.788,3.5380000000000003,102.673,1.421487603305785,0.32231404958677684,0.12396694214876033,0.20575619834710743,0.12221487603305785,0.029239669421487605,0.8485371900826446
1615654800,162,162,643,96,64,38.1685,19.195,6.06,137.747,3.9447852760736195,0.588957055214724,0.39263803680981596,0.23416257668711657,0.11776073619631902,0.03717791411042944,0.845073619631902
1615658400,139,139,224,47,29,26.8116,14.23,5.78,128.993,1.5033557046979866,0.31543624161073824,0.19463087248322147,0.17994362416107382,0.09550335570469799,0.03879194630872483,0.865724832214765
1615662000,134,134,704,47,103,27.2869,15.182,3.688,117.128,5.176470588235294,0.34558823529411764,0.7573529411764706,0.2006389705882353,0.11163235294117647,0.02711764705882353,0.8612352941176471
1615665600,208,208,323,52,65,37.6986,22.039,5.157,205.803,1.386266094420601,0.22317596566523606,0.27896995708154504,0.16179656652360513,0.09458798283261803,0.02213304721030043,0.883274678111588
1615669200,135,135,559,73,38,23.9021,15.972,5.104,116.924,4.050724637681159,0.5289855072463768,0.2753623188405797,0.1732036231884058,0.11573913043478261,0.036985507246376816,0.8472753623188406
1615672800,125,125,247,53,39,20.7298,11.819,3.383,109.798,1.976,0.424,0.312,0.1658384,0.09455200000000001,0.027064,0.878384
1615676400,120,120,415,40,71,30.1254,14.783,3.759,101.462,3.4583333333333335,0.3333333333333333,0.5916666666666667,0.251045,0.12319166666666666,0.031325,0.8455166666666667
1615680000,1121,1121,2207,307,241,138.20850000000002,112.079,40.907,982.011,1.9444933920704845,0.27048458149779736,0.21233480176211453,0.1217696035242291,0.09874801762114536,0.03604140969162995,0.8652079295154185
1615683600,402,402,1036,108,125,48.0207,38.133,16.946,347.92,2.5707196029776673,0.2679900744416873,0.31017369727047145,0.11915806451612902,0.09462282878411911,0.04204962779156328,0.8633250620347395
1615687200,356,356,696,76,69,55.0444,41.537,13.125,301.341,1.9550561797752808,0.21348314606741572,0.19382022471910113,0.1546191011235955,0.11667696629213482,0.03686797752808989,0.8464634831460675
1615690800,280,280,626,82,91,44.0449,26.874,7.408,246.721,2.227758007117438,0.2918149466192171,0.3238434163701068,0.15674341637010675,0.09563701067615658,0.026362989323843417,0.8780106761565837
1615694400,436,436,3315,100,486,68.1579,50.617,15.233,373.159,7.55125284738041,0.22779043280182232,1.1070615034168565,0.15525717539863326,0.1153006833712984,0.0346993166287016,0.8500205011389521
1615698000,279,279,615,61,47,35.8567,26.091,9.113,244.794,2.1964285714285716,0.21785714285714286,0.16785714285714284,0.12805964285714286,0.09318214285714287,0.032546428571428566,0.8742642857142857
1615701600,216,216,440,124,101,31.4836,22.662,7.446,187.894,2.018348623853211,0.5688073394495413,0.463302752293578,0.14442018348623853,0.10395412844036697,0.03415596330275229,0.8618990825688073
1615705200,157,157,304,54,46,20.9352,14.117,7.464,135.42,1.9363057324840764,0.34394904458598724,0.2929936305732484,0.1333452229299363,0.0899171974522293,0.047541401273885356,0.8625477707006368
1615708800,194,194,325,53,62,28.1,18.18,6.322,171.494,1.6581632653061225,0.27040816326530615,0.3163265306122449,0.1433673469387755,0.09275510204081633,0.03225510204081633,0.874969387755102
1615712400,170,170,829,85,199,19.3179,14.658,6.27,149.074,4.876470588235295,0.5,1.1705882352941177,0.11363470588235296,0.0862235294117647,0.03688235294117647,0.8769058823529412
1615716000,191,191,706,111,155,35.5893,24.107,8.943,160.946,3.6391752577319587,0.5721649484536082,0.7989690721649485,0.18345,0.12426288659793815,0.04609793814432989,0.8296185567010309
1615719600,178,178,455,74,52,26.0349,18.535,7.73,152.738,2.541899441340782,0.4134078212290503,0.2905027932960894,0.1454463687150838,0.10354748603351956,0.04318435754189944,0.8532849162011173
1615723200,148,148,202,29,33,19.9228,15.989,6.062,125.949,1.364864864864865,0.19594594594594594,0.22297297297297297,0.1346135135135135,0.10803378378378378,0.04095945945945946,0.8510067567567567
1615726800,165,165,548,159,213,32.7092,20.359,8.213000000000001,137.425,3.3012048192771086,0.9578313253012049,1.283132530120482,0.1970433734939759,0.12264457831325302,0.04947590361445784,0.8278614457831326
1615730400,323,323,557,82,88,69.9195,41.034,8.838000000000001,274.128,1.7191358024691359,0.25308641975308643,0.2716049382716049,0.21580092592592592,0.12664814814814815,0.02727777777777778,0.846074074074074
1615734000,222,222,303,68,48,34.6489,25.821,11.297,185.881,1.358744394618834,0.30493273542600896,0.21524663677130046,0.1553762331838565,0.11578923766816145,0.05065919282511211,0.8335470852017938
1615737600,164,164,246,37,45,27.806,19.407,5.645,138.948,1.5,0.22560975609756098,0.27439024390243905,0.1695487804878049,0.11833536585365853,0.03442073170731707,0.8472439024390245
1615741200,160,160,402,59,48,34.3162,20.259,5.508,134.233,2.5125,0.36875,0.3,0.21447625,0.12661875,0.034425,0.8389562500000001
1615744800,186,186,882,330,53,34.8592,20.537,6.552,158.912,4.741935483870968,1.7741935483870968,0.2849462365591398,0.18741505376344086,0.11041397849462366,0.0352258064516129,0.8543655913978495
1615748400,155,155,1501,115,181,23.2035,14.483,6.144,134.372,9.683870967741935,0.7419354838709677,1.167741935483871,0.1497,0.09343870967741935,0.03963870967741936,0.8669161290322581
1615752000,161,161,335,66,52,36.6939,22.336,6.346,132.319,2.080745341614907,0.40993788819875776,0.32298136645962733,0.22791242236024845,0.1387329192546584,0.039416149068322984,0.8218571428571427
1615755600,156,156,581,127,121,29.5182,14.702,5.997,135.301,3.7243589743589745,0.8141025641025641,0.7756410256410257,0.18921923076923078,0.09424358974358975,0.03844230769230769,0.8673141025641025
1615759200,128,128,270,48,61,16.0326,11.794,4.814,111.39,2.109375,0.375,0.4765625,0.1252546875,0.092140625,0.037609375,0.870234375
1615762800,124,124,259,53,45,20.1541,12.922,5.793,106.285,2.072,0.424,0.36,0.1612328,0.10337600000000001,0.046344,0.8502799999999999
1615766400,117,117,135,25,16,25.2266,14.79,4.304,97.905,1.1538461538461537,0.21367521367521367,0.13675213675213677,0.21561196581196582,0.1264102564102564,0.036786324786324785,0.8367948717948718
1615770000,92,92,180,28,29,21.1439,10.674,4.231,77.098,1.9565217391304348,0.30434782608695654,0.31521739130434784,0.22982499999999997,0.11602173913043477,0.04598913043478261,0.8380217391304348
1615773600,112,112,164,37,17,29.7949,16.497,2.402,93.104,1.4642857142857142,0.33035714285714285,0.15178571428571427,0.26602589285714284,0.14729464285714286,0.02144642857142857,0.8312857142857143
1615777200,125,125,231,38,50,25.0202,15.404,4.319,105.275,1.848,0.304,0.4,0.2001616,0.123232,0.034552,0.8422000000000001
1615780800,130,130,302,44,40,24.4262,15.633000000000001,5.25,109.119,2.3230769230769233,0.3384615384615385,0.3076923076923077,0.18789384615384616,0.12025384615384616,0.04038461538461539,0.839376923076923
1615784400,99,99,133,21,26,25.705,12.635,3.217,84.149,1.33,0.21,0.26,0.25705,0.12635,0.032170000000000004,0.84149
1615788000,95,95,184,27,19,21.0028,10.435,3.669,82.892,1.8969072164948453,0.27835051546391754,0.1958762886597938,0.2165237113402062,0.10757731958762887,0.037824742268041237,0.8545567010309278
1615791600,69,69,120,25,25,12.3689,6.474,2.6149999999999998,59.911,1.7391304347826086,0.36231884057971014,0.36231884057971014,0.17925942028985506,0.09382608695652174,0.03789855072463768,0.8682753623188406
1615795200,65,65,257,28,79,13.2028,6.57,2.509,57.922,3.8358208955223883,0.417910447761194,1.1791044776119404,0.19705671641791045,0.09805970149253732,0.03744776119402985,0.8645074626865671
1615798800,72,72,245,26,58,13.4338,8.248,3.034,63.717,3.2666666666666666,0.3466666666666667,0.7733333333333333,0.17911733333333332,0.10997333333333333,0.040453333333333334,0.84956
1615802400,78,78,209,37,71,16.7303,8.653,3.608,66.739,2.6455696202531644,0.46835443037974683,0.8987341772151899,0.2117759493670886,0.10953164556962026,0.045670886075949366,0.8447974683544305
1615806000,84,84,269,48,51,15.262,9.725,3.418,71.858,3.164705882352941,0.5647058823529412,0.6,0.17955294117647058,0.11441176470588235,0.04021176470588236,0.8453882352941177
1615809600,82,82,177,25,19,22.2006,14.31,3.71,63.984,2.158536585365854,0.3048780487804878,0.23170731707317074,0.27073902439024394,0.17451219512195124,0.04524390243902439,0.7802926829268293
1615813200,104,104,227,42,26,16.796499999999998,10.575,4.261,89.169,2.1826923076923075,0.40384615384615385,0.25,0.16150480769230768,0.10168269230769231,0.040971153846153845,0.8573942307692307
1615816800,110,110,439,51,63,16.4907,12.108,3.13,94.76,3.9909090909090907,0.4636363636363636,0.5727272727272728,0.14991545454545455,0.11007272727272728,0.028454545454545455,0.8614545454545455
1615820400,130,130,448,49,74,23.2163,15.111,5.457,110.432,3.4198473282442747,0.37404580152671757,0.5648854961832062,0.17722366412213741,0.11535114503816794,0.04165648854961832,0.8429923664122138
1615824000,99,99,301,80,33,19.5683,13.742,4.432,81.827,3.01,0.8,0.33,0.195683,0.13742000000000001,0.044320000000000005,0.8182699999999999
1615827600,124,124,262,41,43,19.7586,16.055,5.386,102.56,2.1129032258064515,0.33064516129032256,0.3467741935483871,0.15934354838709677,0.1294758064516129,0.043435483870967746,0.8270967741935484
1615831200,160,160,368,57,52,34.5847,22.973,7.746,131.283,2.271604938271605,0.35185185185185186,0.32098765432098764,0.2134858024691358,0.14180864197530862,0.04781481481481482,0.8103888888888888
1615834800,123,123,633,88,112,19.8736,13.853,6.768,103.381,5.104838709677419,0.7096774193548387,0.9032258064516129,0.16027096774193547,0.11171774193548387,0.05458064516129032,0.8337177419354839
1615838400,296,296,837,119,127,45.5478,29.358,10.587,257.059,2.8181818181818183,0.4006734006734007,0.4276094276094276,0.15335959595959597,0.09884848484848485,0.03564646464646465,0.8655185185185186
1615842000,182,182,552,74,67,36.4193,21.333,7.43,153.236,3.032967032967033,0.4065934065934066,0.36813186813186816,0.20010604395604395,0.1172142857142857,0.04082417582417582,0.841956043956044
1615845600,139,139,491,52,80,26.444300000000002,17.64,6.789,114.571,3.5323741007194243,0.37410071942446044,0.5755395683453237,0.19024676258992806,0.1269064748201439,0.048841726618705034,0.824251798561151
1615849200,190,190,980,119,85,36.7049,20.403,5.36,164.234,5.157894736842105,0.6263157894736842,0.4473684210526316,0.1931836842105263,0.10738421052631578,0.028210526315789474,0.8643894736842106
1615852800,179,179,1403,199,169,36.7694,23.133,6.571,149.298,7.837988826815643,1.111731843575419,0.9441340782122905,0.20541564245810054,0.12923463687150838,0.03670949720670391,0.8340670391061452
1615856400,104,104,176,33,25,12.5482,11.514,5.399,88.087,1.6761904761904762,0.3142857142857143,0.23809523809523808,0.11950666666666666,0.10965714285714286,0.05141904761904762,0.8389238095238095
1615860000,138,138,217,51,11,25.8431,16.876,4.901,117.221,1.5611510791366907,0.3669064748201439,0.07913669064748201,0.18592158273381296,0.12141007194244605,0.035258992805755396,0.8433165467625899
1615863600,132,132,249,35,32,20.4315,14.115,4.616,114.271,1.8721804511278195,0.2631578947368421,0.24060150375939848,0.15362030075187968,0.10612781954887218,0.03470676691729323,0.8591804511278196
1615867200,97,97,247,41,18,17.8282,11.157,2.253,83.592,2.5463917525773194,0.422680412371134,0.18556701030927836,0.1837958762886598,0.11502061855670104,0.02322680412371134,0.8617731958762886
1615870800,86,86,150,18,41,13.3663,9.426,3.284,73.29,1.744186046511628,0.20930232558139536,0.47674418604651164,0.15542209302325583,0.1096046511627907,0.03818604651162791,0.8522093023255815
1615874400,92,92,1396,104,83,14.6802,9.242,3.499,79.256,15.173913043478262,1.1304347826086956,0.9021739130434783,0.15956739130434783,0.10045652173913044,0.03803260869565218,0.8614782608695652
1615878000,79,79,196,36,51,15.5379,11.245,3.474,64.277,2.481012658227848,0.45569620253164556,0.6455696202531646,0.19668227848101266,0.14234177215189872,0.0439746835443038,0.8136329113924051
1615881600,97,97,190,34,33,19.7913,11.702,4.636,81.664,1.9387755102040816,0.3469387755102041,0.336734693877551,0.20195204081632653,0.11940816326530612,0.047306122448979596,0.8333061224489796
1615885200,73,73,173,31,103,12.8659,7.191,2.794,63.015,2.3698630136986303,0.4246575342465753,1.4109589041095891,0.17624520547945205,0.09850684931506849,0.03827397260273973,0.8632191780821918
1615888800,93,93,204,34,35,15.8495,9.969,4.752,78.278,2.193548387096774,0.3655913978494624,0.3763440860215054,0.17042473118279572,0.10719354838709677,0.05109677419354838,0.8416989247311829
1615892400,107,107,638,27,33,13.3729,10.761,4.354,91.886,5.962616822429907,0.2523364485981308,0.308411214953271,0.1249803738317757,0.10057009345794392,0.04069158878504673,0.8587476635514019
1615896000,108,108,271,32,97,25.6135,17.525,5.103,85.373,2.509259259259259,0.2962962962962963,0.8981481481481481,0.23716203703703703,0.1622685185185185,0.04725,0.7904907407407408
1615899600,109,109,378,118,49,17.6145,16.016,5.704,87.279,3.467889908256881,1.0825688073394495,0.44954128440366975,0.16160091743119265,0.14693577981651373,0.0523302752293578,0.8007247706422018
1615903200,116,116,666,47,803,22.7119,15.284,7.184,93.531,5.741379310344827,0.4051724137931034,6.922413793103448,0.19579224137931034,0.1317586206896552,0.06193103448275862,0.8063017241379311
1615906800,151,151,227,46,39,19.128800000000002,14.433,6.902,130.668,1.493421052631579,0.3026315789473684,0.2565789473684211,0.12584736842105265,0.09495394736842105,0.045407894736842105,0.8596578947368422
1615910400,130,130,224,49,22,27.1556,17.069,5.553,107.38,1.7230769230769232,0.3769230769230769,0.16923076923076924,0.20888923076923077,0.1313,0.04271538461538461,0.826
1615914000,153,153,275,50,27,28.1404,19.724,9.193,124.083,1.7973856209150327,0.32679738562091504,0.17647058823529413,0.18392418300653596,0.12891503267973856,0.06008496732026144,0.8109999999999999
1615917600,144,144,734,115,115,25.7278,16.267,4.754,122.978,5.097222222222222,0.7986111111111112,0.7986111111111112,0.17866527777777777,0.11296527777777778,0.033013888888888884,0.8540138888888889
1615921200,128,128,321,54,23,23.047,15.516,5.295,107.19,2.5078125,0.421875,0.1796875,0.1800546875,0.12121875,0.0413671875,0.837421875
1615924800,130,130,201,51,21,17.6383,15.203,5.2780000000000005,110.517,1.534351145038168,0.3893129770992366,0.16030534351145037,0.1346435114503817,0.1160534351145038,0.04029007633587787,0.8436412213740457
1615928400,128,128,325,42,30,14.0248,11.578,5.140000000000001,111.281,2.5390625,0.328125,0.234375,0.10956875,0.090453125,0.040156250000000004,0.8693828125
1615932000,123,123,321,60,30,18.1615,13.437,5.781,103.782,2.6097560975609757,0.4878048780487805,0.24390243902439024,0.14765447154471545,0.10924390243902439,0.047,0.8437560975609756
1615935600,94,94,1979,136,210,13.4749,10.023,5.079,78.898,21.0531914893617,1.446808510638298,2.234042553191489,0.14335,0.10662765957446808,0.05403191489361702,0.8393404255319149
1615939200,127,127,506,100,46,22.5822,14.798,6.083,106.121,3.984251968503937,0.7874015748031497,0.36220472440944884,0.17781259842519687,0.11651968503937007,0.047897637795275595,0.8355984251968503
1615942800,122,122,932,130,86,14.2203,12.269,4.245,105.486,7.639344262295082,1.0655737704918034,0.7049180327868853,0.11655983606557377,0.1005655737704918,0.034795081967213114,0.8646393442622952
1615946400,112,112,155,32,19,20.9898,13.04,2.89,96.071,1.3839285714285714,0.2857142857142857,0.16964285714285715,0.18740892857142857,0.11642857142857142,0.02580357142857143,0.8577767857142857
1615950000,99,99,178,38,32,24.5071,11.711,2.995,84.292,1.797979797979798,0.3838383838383838,0.32323232323232326,0.24754646464646465,0.1182929292929293,0.030252525252525253,0.8514343434343434
1615953600,95,95,172,28,24,16.7187,11.014,4.518,79.466,1.8105263157894738,0.29473684210526313,0.25263157894736843,0.17598631578947366,0.11593684210526316,0.047557894736842105,0.8364842105263157
1615957200,58,58,254,36,36,10.3737,7.711,3.332,46.958,4.379310344827586,0.6206896551724138,0.6206896551724138,0.17885689655172413,0.13294827586206898,0.057448275862068965,0.8096206896551724
1615960800,64,64,129,31,16,10.4525,6.33,1.794,55.874,2.015625,0.484375,0.25,0.1633203125,0.09890625,0.02803125,0.87303125
1615964400,56,56,101,13,21,7.7566999999999995,6.76,2.892,46.349000000000004,1.8035714285714286,0.23214285714285715,0.375,0.13851249999999998,0.1207142857142857,0.05164285714285714,0.8276607142857143
1615968000,58,58,105,16,28,8.7149,7.209,2.186,48.603,1.8103448275862069,0.27586206896551724,0.4827586206896552,0.15025689655172414,0.12429310344827585,0.037689655172413794,0.8379827586206897
1615971600,79,79,589,72,834,12.3959,9.223,4.562,66.217,7.3625,0.9,10.425,0.15494875,0.11528750000000001,0.057025000000000006,0.8277125
1615975200,63,63,114,16,24,16.691,10.845,3.114,49.04,1.8095238095238095,0.25396825396825395,0.38095238095238093,0.2649365079365079,0.17214285714285715,0.049428571428571426,0.7784126984126984
1615978800,65,65,362,29,33,15.6408,8.019,1.9529999999999998,55.03,5.569230769230769,0.4461538461538462,0.5076923076923077,0.24062769230769232,0.12336923076923077,0.030046153846153844,0.8466153846153847
1615982400,120,120,216,36,30,19.5813,15.193,8.035,97.777,1.7851239669421488,0.2975206611570248,0.24793388429752067,0.1618289256198347,0.1255619834710744,0.06640495867768595,0.8080743801652893
1615986000,113,113,168,31,40,23.8023,12.808,3.434,96.76,1.4867256637168142,0.2743362831858407,0.35398230088495575,0.21063982300884954,0.11334513274336283,0.030389380530973453,0.8562831858407081
1615989600,115,115,214,39,41,22.9909,15.333,3.7279999999999998,98.936,1.8135593220338984,0.3305084745762712,0.3474576271186441,0.19483813559322033,0.1299406779661017,0.03159322033898305,0.8384406779661018
1615993200,108,108,218,44,27,19.6956,12.631,2.908,92.459,2.0185185185185186,0.4074074074074074,0.25,0.18236666666666665,0.11695370370370371,0.026925925925925926,0.8561018518518518
1615996800,110,110,151,50,16,22.7092,13.774000000000001,4.612,91.615,1.3727272727272728,0.45454545454545453,0.14545454545454545,0.20644727272727273,0.12521818181818184,0.04192727272727273,0.8328636363636364
1616000400,119,119,290,42,40,14.2853,11.879,5.578,101.539,2.436974789915966,0.35294117647058826,0.33613445378151263,0.12004453781512604,0.0998235294117647,0.04687394957983194,0.8532689075630252
1616004000,109,109,334,42,21,28.2983,15.513,2.179,91.309,3.0642201834862384,0.3853211009174312,0.1926605504587156,0.25961743119266056,0.1423211009174312,0.019990825688073394,0.837697247706422
1616007600,88,88,395,93,85,15.1295,11.654,4.281,72.066,4.488636363636363,1.0568181818181819,0.9659090909090909,0.17192613636363638,0.13243181818181818,0.048647727272727266,0.8189318181818183
1616011200,93,93,311,160,50,11.4588,8.853,3.317,80.83,3.3440860215053765,1.7204301075268817,0.5376344086021505,0.12321290322580646,0.09519354838709677,0.035666666666666666,0.8691397849462366
1616014800,116,116,344,36,35,20.8268,12.358,4.5920000000000005,99.049,2.9655172413793105,0.3103448275862069,0.3017241379310345,0.1795413793103448,0.1065344827586207,0.03958620689655173,0.8538706896551724
1616018400,113,113,191,37,34,25.1204,13.145,3.625,96.23,1.6902654867256637,0.3274336283185841,0.3008849557522124,0.22230442477876106,0.11632743362831859,0.032079646017699116,0.8515929203539824
1616022000,85,85,117,27,17,8.2601,8.528,4.424,72.045,1.3764705882352941,0.3176470588235294,0.2,0.09717764705882352,0.10032941176470589,0.05204705882352942,0.8475882352941176
1616025600,93,93,142,15,8,17.1127,11.103,3.964,80.931,1.4791666666666667,0.15625,0.08333333333333333,0.17825729166666668,0.11565625,0.041291666666666664,0.84303125
1616029200,87,87,134,32,20,11.6027,8.419,2.55,76.032,1.5402298850574712,0.367816091954023,0.22988505747126436,0.13336436781609196,0.09677011494252874,0.029310344827586206,0.8739310344827586
1616032800,96,96,860,272,45,22.241500000000002,11.525,1.662,82.813,8.958333333333334,2.8333333333333335,0.46875,0.23168229166666668,0.12005208333333334,0.017312499999999998,0.8626354166666667
1616036400,96,96,262,115,39,14.6304,10.065,4.045,82.889,2.7010309278350517,1.1855670103092784,0.4020618556701031,0.15082886597938144,0.10376288659793814,0.04170103092783505,0.8545257731958762
1616040000,88,88,464,34,46,18.549599999999998,9.302,3.449,75.245,5.2727272727272725,0.38636363636363635,0.5227272727272727,0.21079090909090906,0.10570454545454545,0.039193181818181815,0.8550568181818182
1616043600,79,79,114,29,14,14.9707,10.071,3.194,65.737,1.4430379746835442,0.3670886075949367,0.17721518987341772,0.18950253164556963,0.12748101265822784,0.04043037974683544,0.8321139240506329
1616047200,63,63,48,28,10,6.0653,4.931,3.596,54.471000000000004,0.7619047619047619,0.4444444444444444,0.15873015873015872,0.09627460317460317,0.07826984126984127,0.057079365079365084,0.8646190476190477
1616050800,103,103,315,35,25,15.9887,12.894,6.566,83.544,3.058252427184466,0.33980582524271846,0.24271844660194175,0.15523009708737864,0.1251844660194175,0.06374757281553398,0.8111067961165048
1616054400,57,57,230,66,42,6.4869,5.03,2.656,49.313,4.035087719298246,1.1578947368421053,0.7368421052631579,0.11380526315789474,0.08824561403508772,0.04659649122807018,0.865140350877193
1616058000,59,59,105,22,13,8.9224,7.212,3.769,48.02,1.7796610169491525,0.3728813559322034,0.22033898305084745,0.1512271186440678,0.12223728813559322,0.0638813559322034,0.8138983050847458
1616061600,64,64,68,12,13,9.2749,6.567,3.192,55.241,1.0461538461538462,0.18461538461538463,0.2,0.14269076923076923,0.10103076923076923,0.04910769230769231,0.8498615384615384
1616065200,87,87,487,52,52,20.8947,11.203,2.545,73.253,5.597701149425287,0.5977011494252874,0.5977011494252874,0.24016896551724137,0.12877011494252874,0.02925287356321839,0.8419885057471265
1616068800,72,72,714,58,105,11.984,8.076,3.3649999999999998,61.558,9.780821917808218,0.7945205479452054,1.4383561643835616,0.16416438356164384,0.11063013698630138,0.0460958904109589,0.8432602739726027
1616072400,107,107,1131,164,351,21.228,11.042,3.567,92.394,10.570093457943925,1.5327102803738317,3.2803738317757007,0.19839252336448598,0.103196261682243,0.03333644859813084,0.8634953271028037
1616076000,129,129,296,45,167,18.0966,13.107,6.502,109.395,2.294573643410853,0.3488372093023256,1.2945736434108528,0.14028372093023256,0.10160465116279069,0.0504031007751938,0.8480232558139534
1616079600,127,127,463,112,112,19.6647,16.571,6.948,104.482,3.6171875,0.875,0.875,0.15363046875,0.1294609375,0.05428125,0.816265625
1616083200,136,136,887,100,215,24.19,14.981,6.809,115.21,6.474452554744525,0.7299270072992701,1.5693430656934306,0.17656934306569344,0.10935036496350364,0.0497007299270073,0.840948905109489
1616086800,135,135,973,51,164,29.175,17.087,5.6979999999999995,115.219,7.050724637681159,0.3695652173913043,1.1884057971014492,0.21141304347826087,0.12381884057971014,0.041289855072463764,0.8349202898550724
1616090400,138,138,3157,115,194,25.1279,17.907,4.928,115.169,22.8768115942029,0.8333333333333334,1.4057971014492754,0.18208623188405798,0.1297608695652174,0.035710144927536235,0.8345579710144927
1616094000,118,118,292,65,45,25.5271,16.354,6.04,95.609,2.4745762711864407,0.5508474576271186,0.3813559322033898,0.2163313559322034,0.13859322033898305,0.0511864406779661,0.8102457627118643
1616097600,123,123,445,50,79,24.5645,14.497,4.358,106.147,3.56,0.4,0.632,0.196516,0.115976,0.034864,0.849176
1616101200,165,165,506,65,46,24.7871,19.081,7.25,138.67,3.066666666666667,0.3939393939393939,0.2787878787878788,0.1502248484848485,0.11564242424242424,0.04393939393939394,0.8404242424242423
1616104800,178,178,268,37,23,35.674,22.313,8.101,147.586,1.5056179775280898,0.20786516853932585,0.12921348314606743,0.20041573033707866,0.12535393258426966,0.045511235955056184,0.8291348314606742
1616108400,148,148,409,45,52,28.3473,17.977,4.626,125.394,2.7635135135135136,0.30405405405405406,0.35135135135135137,0.1915358108108108,0.12146621621621621,0.03125675675675676,0.8472567567567568
