timestamp,dogecoin_price,dogecoin_market_cap,dogecoin_volume,bitcoin_price,bitcoin_market_cap,bitcoin_volume
1618282800,0.07443434261543408,0.333873148027077,3165766898.1061683,60939.81835575613,57166.66441986013,57604478553.31918
1618286400,0.07361792610715788,0.333873148027077,3173038868.478124,60476.27462077217,57166.66441986013,103956409578.59845
1618290000,0.07474996792711323,0.333873148027077,3215845476.0585017,60560.307447294224,57166.66441986013,103709461420.84677
1618293600,0.07335319997891884,0.333873148027077,3160192385.937727,60775.161006055256,57166.66441986013,104214728870.1292
1618297200,0.07286007632466641,0.333873148027077,3154676901.243569,60594.71123244162,57166.66441986013,105342371621.14551
1618300800,0.07346119379654714,0.333873148027077,3157883255.675132,61021.62540207804,57166.66441986013,105334437166.87988
1618304400,0.07334367868663154,0.333873148027077,3151801417.0381293,62580.303596391575,57166.66441986013,112371802303.04677
1618308000,0.07437045345542462,0.333873148027077,3132605424.672353,62924.114183950514,57166.66441986013,64580435013.358604
1618311600,0.07721230808476244,0.333873148027077,3259864401.100178,62682.237905528804,57166.66441986013,64691610143.59079
1618315200,0.07699955095702665,0.333873148027077,3393570913.26347,62960.57530761367,57166.66441986013,65405706533.30316
1618318800,0.07668374936777785,0.333873148027077,3386551755.3838983,62955.34781321568,57166.66441986013,65736835147.94284
1618322400,0.07956035974401815,0.333873148027077,3641149430.473793,62806.288093028794,57166.66441986013,66391022089.91301
1618326000,0.07989695318048344,0.333873148027077,3909256110.8456235,62950.78423138996,57166.66441986013,66586992470.13544
1618329600,0.08237703927474439,0.333873148027077,4143043736.07393,63539.782572281576,57166.66441986013,67354649199.45583
1618333200,0.09274556489886564,0.333873148027077,5489618131.496397,63100.07575222822,57166.66441986013,67463732182.65522
1618336800,0.09047817753220722,0.333873148027077,6098738003.093512,63321.88737608773,57166.66441986013,68632372850.41658
1618340400,0.08799143769772923,0.333873148027077,6218931936.47442,63031.16624577411,57166.66441986013,70744753365.50713
1618344000,0.08862486161051737,0.333873148027077,6473792281.714868,62948.667638845785,57166.66441986013,70733039751.32065
1618347600,0.09099283656251676,0.333873148027077,6751744548.623513,63130.73769939548,57166.66441986013,70730898416.15356
1618351200,0.09089060625611069,0.333873148027077,6928738708.121583,63175.34737507455,57166.66441986013,70692387232.64268
1618354800,0.09112331078057447,0.333873148027077,7054937778.095736,63233.94854744293,57166.66441986013,71141818669.6002
1618358400,0.09407753989431192,0.333873148027077,7417122229.146062,63576.676041048275,57166.66441986013,71993120011.18321
1618362000,0.10282289468762743,0.333873148027077,8572253881.218418,63334.40588164744,57166.66441986013,72257164662.62181
1618365600,0.10866936016876343,0.333873148027077,9958930711.805414,63449.585349768306,57166.66441986013,73172631659.2377
1618369200,0.11322745923662482,0.333873148027077,11025932063.30813,63178.856542508394,57166.66441986013,72705516745.47458
1618372800,0.11273851075452586,0.333873148027077,11226277851.29671,63721.49339192109,57166.66441986013,73966734143.24466
1618376400,0.11154422195080554,0.333873148027077,11741360977.833277,64158.54880023529,57166.66441986013,75492778839.8771
1618380000,0.12007614737340484,0.333873148027077,13166749275.473642,64378.60148402156,57166.66441986013,78135732383.81581
1618383600,0.13121935961533374,0.333873148027077,15294075146.79799,64594.9938985327,57166.66441986013,76939326138.60773
1618387200,0.12950112759311633,0.333873148027077,15679694065.192223,64445.541033586225,57166.66441986013,76529627671.5646
1618390800,0.13350241011106018,0.333873148027077,17577283474.094975,64071.599782174315,57166.66441986013,72285682615.10408
1618394400,0.12827829215002814,0.333873148027077,17918508320.43877,63877.83521907724,57166.66441986013,73988767041.60843
1618398000,0.13221019481564114,0.333873148027077,18248905154.84373,64155.38462492383,57166.66441986013,72901047120.25569
1618401600,0.13979587375675478,0.333873148027077,19916659632.99929,64495.51679282642,57166.66441986013,73179226111.33482
1618405200,0.1345060746846908,0.333873148027077,19326369372.2777,64418.566179872054,57166.66441986013,74526976149.98022
1618408800,0.13161410089717449,0.333873148027077,18730466418.700806,63621.32220454317,57166.66441986013,73019479947.47583
1618412400,0.12615675073377136,0.333873148027077,19598452791.062668,63085.16440618572,57166.66441986013,75096685874.57219
1618416000,0.13176517315765232,0.333873148027077,20470710484.177937,62963.650973380274,57166.66441986013,75878522230.56378
1618419600,0.13093466282484648,0.333873148027077,18983627554.696148,63511.26398577948,57166.66441986013,75370036642.9178
1618423200,0.1272145564859323,0.333873148027077,18184403242.13653,62563.211836785005,57166.66441986013,75377834680.3689
1618426800,0.12482577010231422,0.333873148027077,17708088622.38128,62179.80898790308,57166.66441986013,76602826380.70613
1618430400,0.11629555797960227,0.333873148027077,17521267989.134613,62020.81382429886,57166.66441986013,77903727447.54622
1618434000,0.11047169544338789,0.333873148027077,17650851087.923435,62700.909613902644,57166.66441986013,80215605051.59741
1618437600,0.12115584225310921,0.333873148027077,19319693406.94291,62697.99293559072,57166.66441986013,79285038344.0637
1618441200,0.12513514245924318,0.333873148027077,19930265734.21964,62945.15635224032,57166.66441986013,79924635343.73026
1618444800,0.12100502068086942,0.333873148027077,19698448103.78907,62807.12323259299,57166.66441986013,80157135507.58896
1618448400,0.130608407108695,0.333873148027077,20238891878.49654,62926.23452072718,57166.66441986013,79749310727.2347
1618452000,0.12743577218898958,0.333873148027077,18835682345.679707,62998.519267321375,57166.66441986013,81325618335.3636
1618455600,0.12871108392231645,0.333873148027077,17643034454.83146,62901.519002613466,57166.66441986013,79787458499.55925
1618459200,0.1292101313900317,0.333873148027077,17247340615.814236,63077.162755288555,57166.66441986013,79484530226.85463
1618462800,0.1404921682025602,0.333873148027077,18802851635.36331,63071.56719826141,57166.66441986013,79604291325.77184
1618466400,0.13816211180595098,0.333873148027077,19128511354.239594,63363.1196008427,57166.66441986013,79382640877.38246
1618470000,0.13462396742666866,0.333873148027077,16696903974.547693,62866.872299208044,57166.66441986013,75912879598.90518
1618473600,0.13732447684903654,0.333873148027077,16300886028.20291,62914.37275191379,57166.66441986013,76029591118.83237
